LOCATION,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y
WALGREEN RD N @ WESTBROOK RD N (0002008),2016,1,,,347507.5679,5015219.443
CARP RD @ HWY 417 CARP IC144R51 (0001683),2016,1,,,347517.5701,5015685.446
MARCH RD btwn DUNROBIN RD & MURPHY CRT (__3ZA3DI),2016,7,,,347522.6552,5025958.886
BERRY SIDE RD btwn FIFTH LINE RD & SIXTH LINE RD (__3ZACTD),2016,2,,,347593.9732,5030879.497
HIGHWAY 417 btwn HWY417 IC144 RAMP16 & HWY417 IC144 RAMP61 (__3ZA2QU),2016,1,,,347610.4066,5016056.554
WESTBROOK RD btwn CARP RD & WALGREEN RD (__3ZACM9),2016,1,,,347619.2919,5015334.309
HWY417 IC144 RAMP25 btwn CARP RD & HIGHWAY 417 (__3ZAY7G),2016,1,,,347622.9264,5015979.674
BLEEKS RD btwn DWYER HILL RD & BAYBERRY LANE (__3ZACSU),2016,1,,,347644.4767,5001837.322
HWY417 IC144 RAMP61 btwn HWY417 IC144 RAMP63 & HIGHWAY 417 (__3ZAY8I),2016,1,,,347654.7684,5016115.564
HIGHWAY 417 btwn HWY417 IC144 RAMP35 & HWY417 IC144 RAMP25 (__3ZA2QT),2016,10,,,347655.0945,5016041.885
CARP RD btwn HWY417 IC144 RAMP25 & WESTBROOK RD (__3ZA3D3),2016,6,,,347658.6716,5015528.649
HAZELDEAN RD btwn JINKINSON RD/HAZELDEAN IC RAMP 62 & KITTIWAKE DR (__7JQ7JL),2016,1,,,347703.9314,5013144.412
RICHARDSON SIDE RD btwn OAK CREEK RD & HUNTMAR DR (__3ZACYD),2016,1,,,347706.623,5018536.864
CARP RD @ WESTBROOK RD (0001681),2016,3,,,347737.571,5015442.444
FERNBANK RD btwn JINKINSON RD & BLACK'S SIDE RD (__3ZACRF),2016,2,,,347862.3175,5009393.177
TERRY FOX DR btwn HUNTSVILLE DR & OLD SECOND LINE RD (__8IAYIU),2016,5,,,347868.3739,5020968.188
TERRY FOX DR btwn HUNTSVILLE DR & RICHARDSON SIDE RD (e___2HFP),2016,1,,,347868.3739,5020968.188
DWYER HILL RD btwn COPELAND RD & FRANKTOWN RD (__3ZA3E6),2016,2,,,347956.3897,4999268.032
FRANKTOWN RD btwn SKEEL CRT & DWYER HILL RD (__3ZA3E5),2016,1,,,348012.5252,4998380.173
SIXTH LINE RD @ BERRY SIDE RD (0003189),2016,1,,,348081.626,5031349.577
CARP RD btwn LLOYDALEX CRES & ROTHBOURNE RD (__3ZBOBC),2016,1,,,348086.1341,5015060.437
KLONDIKE RD @ SECOND LINE RD (0003546),2016,1,,,348189.1041,5023075.774
MARCH VALLEY RD @ RIDDELL DR (0003191),2016,2,,,348201.6129,5027265.54
HUNTMAR DR @ RICHARDSON SIDE RD (0011853),2016,3,,,348208.5849,5018982.471
FALLOWFIELD RD btwn MUNSTER RD & CONLEY RD (__3ZA3EQ),2016,1,,,348255.7943,5005988.821
HIGHWAY 417 btwn HWY417 IC144 RAMP61 & HWY417 IC142 RAMP16 (__3ZA20K),2016,2,,,348399.3923,5016775.686
KITTIWAKE DR btwn DEW GT & SMOKETREE CRES (__4O077V),2016,1,,,348401.2952,5013953.926
FRANKTOWN RD @ DWYER HILL RD (0000087),2016,1,,,348405.043,4998729.562
OWLSHEAD RD btwn CADE CRT & COOLBROOK CRES (__3ZACS7),2016,1,,,348418.9937,5003125.315
MARCH RD btwn HALTON TERR/MAXWELL BRIDGE RD & KLONDIKE RD (__3ZA2GD),2016,5,,,348455.1327,5024945.845
HALTON TER btwn BEAULY ST & SCAMPTON DR (__4OEHEB),2016,1,,,348552.5493,5023565.945
ABACA WAY btwn KITTIWAKE DR & KITTIWAKE DR (__4TYFW7),2016,1,,,348553.7433,5014121.956
HALTON TER btwn PENRITH ST & DUNOLLIE CRES (__49PV5N),2016,1,,,348568.6244,5024018.015
CARP RD @ ECHOWOODS AVE/KITTIWAKE DR (0009789),2016,4,,,348596.351,5014562.768
HALTON TER @ KLONDIKE RD (0011767),2016,1,,,348632.9471,5023474.906
HUNTMAR DR btwn RICHARDSON SIDE RD & HUNTMAR DR (__3ZBN0Y),2016,1,,,348638.2837,5018512.054
BRADY AVE btwn HUNTERBROOK ST N & STATEWOOD DR (__5GN1MP),2016,1,,,348643.5007,5022838.926
OLD SECOND LINE RD btwn BRADY AVE & TERRY FOX DR (__8IAYKL),2016,1,,,348648.9425,5018525.459
WEST RIDGE DR btwn DELAMERE DR & WHALINGS CIRC (__3ZA2IT),2016,1,1,1,348667.7095,5013694.085
HALTON TER btwn KLONDIKE RD & WIMBLEDON WAY (__30WA8D),2016,2,,,348688.3859,5023422.126
FRANKTOWN RD btwn DWYER HILL RD & MATILDA GT (__3ZA3E7),2016,1,,,348696.9995,4998988.391
CARP RD btwn KITTIWAKE DR & HAZELDEAN RD (__3ZA3DY),2016,1,,,348700.6882,5014461.827
HWY417 IC142 RAMP51 btwn HIGHWAY 417 & HWY417 IC142 RAMP52 (__3ZAY5G),2016,1,,,348725.6891,5016964.041
PALLADIUM DR btwn HWY417 IC142 RAMP62 & HUNTMAR DR (__3ZAZW8),2016,1,,,348758.0857,5017796.824
OLD SECOND LINE RD @ TERRY FOX DR (0013616),2016,4,,,348795.2,5022408.413
GRAINSTONE WAY/ GRAND MANAN CIRC @ HUNTSVILLE DR (0015457),2016,1,,,348798.6559,5019936.864
RICHARDSON SIDE RD @ TERRY FOX DR (0013651),2016,6,,,348803.086,5019506.072
CARP RD @ HAZELDEAN RD (0000086),2016,12,,,348804.577,5014360.433
BECKWITH BOUNDARY RD @ ASHTON STATION RD (0004029),2016,1,,,348805.1011,4993480.75
BLEEKS RD @ MUNSTER RD (0005273),2016,1,,,348848.5411,5002901.356
TERRY FOX DR btwn OLD SECOND LINE RD & STATEWOOD DR (__8IAYLI),2016,1,,,348868.5065,5019473.742
HALTON TER btwn NEWCASTLE AVE & PEPPERIDGE WAY (__3ZAZ2D),2016,1,,,348876.4306,5023274.443
CARP RD btwn HAZELDEAN RD & NEIL AVE (__3ZA3EJ),2016,1,,,348903.2802,5014304.969
HALTON TERR/MAXWELL BRIDGE RD @ MARCH RD (0011852),2016,5,,,348933.6671,5024421.191
BRETTONWOOD RIDGE btwn HALYARD WAY/FALLENGALE CRES & SWEETWATER LANE/FALLENGALE CRES (e___2HIQ),2016,1,,,348956.3964,5018411.237
HUNTSVILLE DR btwn DRUMHELLER PL & HUNTSVILLE DR (__8JUULZ),2016,1,,,348973.6286,5027698.067
HWY417 IC142 RAMP16 btwn TO BE DETERMINED & HIGHWAY 417 (__3ZAY5F),2016,3,,,348978.7249,5017339.415
RENSHAW AVE btwn DELAMERE DR & HOBIN ST (__3ZA5IE),2016,1,,,349046.8471,5013699.425
HWY 417 PALLADI IC142R36 @ PALLADIUM DR (0010683),2016,3,,,349052.7211,5017058.464
HUNTMAR DR @ PALLADIUM DR N (0011611),2016,3,,,349053.6082,5018056.464
HOBIN ST btwn WENDELL AVE & KYLE AVE (__3ZA5I0),2016,1,,,349071.8889,5013999.818
IPSWICH TER btwn BEACON WAY & BEACON WAY (__3ZA585),2016,1,,,349072.0064,5023028.197
TERRY FOX DR btwn FLAMBOROUGH WAY/INNOVATION DR & STATEWOOD DR (__8IAYKC),2016,2,,,349075.7679,5022668.386
TILLSONBURG ST btwn GUELPH PRIV & WALLACEBURG CRT (__6FWUGT),2016,1,,,349095.1086,5019473.742
HWY417 IC142 RAMP25 btwn PALLADIUM DR & HIGHWAY 417 (__3ZAY5D),2016,1,,,349095.907,5017306.73
HIGHWAY 417 btwn HWY417 IC142 RAMP16 & HWY417 IC142 RAMP61 (__3ZAZW4),2016,1,,,349102.5357,5017416.424
HWY417 IC142 RAMP61 btwn HWY417 IC142 RAMP63 & HIGHWAY 417 (__3ZAY78),2016,1,,,349118.5508,5017474.094
HIGHWAY 417 btwn HWY417 IC142 RAMP35 & HWY417 IC142 RAMP25 (__3ZA1ZO),2016,11,,,349126.6435,5017381.916
KEYROCK DR btwn LAUGHLIN CIRC & LAUGHLIN CIRC (__6E55PN),2016,1,,,349133.1197,5020326.877
SIXTH LINE RD btwn BERRY SIDE RD & RIDDELL DR (__3ZBPHD),2016,1,,,349137.0165,5030236.582
BRETTONWOOD RIDGE btwn CALVINGTON AVE & SILVERTIP LANE (__8A9OOJ),2016,1,,,349164.4556,5018292.326
KEYROCK DR @ KATNICK WAY (0012768),2016,1,,,349173.7721,5020426.948
RIDDELL DR btwn MARCH VALLEY RD & SIXTH LINE RD (__3ZA42B),2016,1,,,349186.3815,5028177.35
PIPER CRES btwn BEACON WAY & BEACON WAY (__3ZA581),2016,1,,,349205.6103,5022873.275
BANDELIER WAY btwn OVERLAND DR & END (__6NGPQT),2016,1,,,349214.5259,5014900.423
COUNTRY GLEN WAY btwn CALVINGTON AVE & CAMPEAU DR (__8A9OOZ),2016,1,,,349219.6849,5016487.996
MARCH VALLEY RD btwn RIDDELL DR & KLONDIKE RD (__3ZACJC),2016,5,,,349237.5025,5026126.62
KLONDIKE RD @ MARCH RD (0003096),2016,5,,,349262.971,5024061.621
WEST RIDGE DR btwn BALLYBOY ST & PARLOR PL (__5RG32K),2016,1,,,349293.4137,5012948.856
GOULBOURN FORCED RD btwn INNOVATION DR & KANATA ROCKERIES PRIV (__8JUUXR),2016,4,,,349304.5584,5021823.908
GOULBOURN FORCED RD btwn TERRY FOX DR & KANATA ROCKERIES PRIV (__5UAEGG),2016,4,1,,349304.5584,5021823.908
KANATA AVE @ TERRY FOX DR (0012691),2016,9,1,,349305.871,5019211.584
KEYROCK DR btwn AKENHEAD CRES & TORBEC AVE (__54M2MR),2016,1,,,349307.9007,5020122.117
INGERSOLL CRES btwn INGERSOLL CRES & INGERSOLL CRES (__6FWVH5),2016,1,,,349309.5551,5012781.395
FLAMBOROUGH WAY @ ProposedMCPEAKE PL (0012545),2016,1,,,349348.4819,5022994.363
HUNTMAR DR btwn HUNTMAR DR & AUTOPARK PRIV (__3ZAZW1),2016,1,,,349349.5492,5017732.704
DENALI WAY btwn END & TONY GEORGE PL (__5JZNZW),2016,1,,,349381.2567,4998872.307
TERRY FOX DR N @ FLAMBOROUGH WAY/INNOVATION DR (0011795),2016,5,,,349384.6419,5022954.034
MAXWELL BRIDGE RD btwn CELTIC RIDGE CRES & BRAECREEK AVE (__5J15MK),2016,1,,,349417.4071,5024784.382
GOULBOURN FORCED RD @ INNOVATION DR (0013945),2016,1,,,349438.006,5022666.636
MARCH RD btwn KLONDIKE RD & MORGAN'S GRANT WAY (__3ZA2EW),2016,1,,,349463.5648,5023840.696
CARP RD btwn MCCOOEYE LANE & STITTSVILLE MAIN ST (__3ZAYF1),2016,1,,,349470.2411,5014319.833
STITTSVILLE MAIN ST btwn BANDELIER WAY & HAZELDEAN RD (__5JZN6K),2016,1,,,349474.747,5014966.982
ALLENBY RD/GATESHEAD AVE @ MORGAN'S GRANT WAY (0012145),2016,1,,1,349480.609,5023492.506
GOULBOURN FORCED RD @ KEYROCK DR (0013944),2016,1,,,349519.886,5020794.241
PALLADIUM DR btwn HUNTMAR DR & HWY417 IC142 RAMP25 (__3ZAZW2),2016,2,,,349523.3671,5017050.684
CARP RD @ STITTSVILLE MAIN ST (0005253),2016,6,,,349524.7871,5014330.211
STITTSVILLE MAIN ST btwn CARP RD & RAVENSCROFT CRT (__3ZA2GE),2016,1,,,349543.8476,5014253.833
STITTSVILLE MAIN ST @ HAZELDEAN RD (0000050),2016,9,,,349546.3535,5014875.451
GLENBRAE AVE btwn MARCONI AVE & CELTIC RIDGE CRES (__6K4TIY),2016,1,,1,349563.0401,5024802.434
HAZELDEAN RD btwn STITTSVILLE MAIN ST & TURN LANE (__3ZA3EL),2016,1,,,349583.4915,5014894.076
KEYROCK DR btwn BRUNSKILL WAY & FLETCHER CIRC (__54M2NR),2016,1,,1,349597.4339,5020243.813
STITT ST btwn JONATHAN PACK ST & ABBOTT ST W (__3ZACOJ),2016,1,,,349597.5215,5013102.538
STITTSVILLE MAIN ST btwn RAVENSCROFT CRT & HOBIN ST (__3ZA2GF),2016,1,,,349614.6131,5014104.63
TERRY FOX DR btwn INNOVATION DR & MARCH RD (__3ZACVM),2016,1,,,349626.8086,5023174.382
REMNOR AVE btwn BADGELEY AVE & BADGELEY AVE (__54M2TJ),2016,2,,,349651.4453,5020421.014
MARCH RD @ MORGAN'S GRANT WAY/SHIRLEY'S BROOK  (0002651),2016,4,,,349661.611,5023617.507
HUNTMAR DR @ PALLADIUM DR S (0011818),2016,9,,,349675.5921,5017365.455
BENSINGER WAY btwn MALOJA WAY & MYKONOS WAY (e___1G7P),2016,1,,,349676.6372,5016300.236
SWEETBAY CIR btwn SWEETBAY CIR & SWEETBAY CIR (e___1G0I),2016,1,,,349683.2907,5016894.003
ELIZA CRES @ WEST RIDGE DR N (0009771),2016,1,,,349705.66,5012715.875
ACKLAM TER btwn AYTON LANE & AYTON LANE (__3ZACVW),2016,1,,,349714.4653,5023289.739
MONTAGUE BOUNDARY RD btwn MCKENNA RD & PINERY RD (MONTAGUE TWP) (__3ZAZ5J),2016,1,,,349717.5426,4990503.223
SHIRLEY'S BROOK DR btwn MORGAN'S GRANT WAY & INVERARY DR (__3ZA43L),2016,1,,,349722.8424,5023673.565
BENSINGER WAY @ GRENADINE ST (0015661),2016,1,,,349726.8994,5016345.793
MARCONI AVE btwn KLONDIKE RD & APPLECROSS CRES (__61NR1L),2016,2,,,349727.1854,5024430.071
CAYMAN RD btwn CAMPOBELLO DR & GRENADINE ST (__7JQ6FH),2016,1,,,349739.333,5016399.029
STIKINE DR btwn KEYROCK DR & NORTOBA CRES (__4V72FK),2016,1,,,349740.3515,5020147.129
STITTSVILLE MAIN ST btwn HOBIN ST & BEVERLY ST (__3ZA3EH),2016,1,,,349753.9666,5013929.427
ESCALLONIA CRT btwn ESCALLONIA CRT & ESCALLONIA CRT (e___1G9F),2016,1,,,349759.8461,5015954.265
INSMILL CRES btwn CHELTONIA WAY & GOLDRIDGE DR S (__3ZA47T),2016,1,,,349762.1584,5019184.123
GRENADINE ST btwn CAYMAN RD & MAPLE GROVE RD (__7JQ6FL),2016,1,,,349769.4485,5011253.065
GOULBOURN FORCED RD @ KANATA AVE (0011854),2016,1,,,349795.7813,5020391.813
PAMPERO CRES btwn KONA LANE E & KONA LANE W (__7JQ6D1),2016,1,,,349816.3578,5014434.48
MARCONI AVE btwn APPLECROSS CRES & KINGHORN CRES/APPLECROSS CRES (__5I62XR),2016,3,,,349826.8548,5024327.106
GOLDRIDGE DR btwn CHELTONIA WAY & INSMILL CRES (2) (__3ZA47S),2016,1,,,349843.4623,5019268.448
BEVERLY ST @ STITTSVILLE MAIN ST (0000083),2016,5,,,349843.5841,5013825.426
ABBOTT ST @ JONATHAN PACK ST (0000391),2016,2,,,349857.5811,5012981.419
WEST RIDGE DR btwn FRANKLIN CATHCART CRES & FRANKLIN CATHCART CRES (__3EWGJK),2016,1,,,349864.1861,5012398.465
MARCH RD @ TERRY FOX DR (0003173),2016,7,,,349868.2619,5023395.522
HAZELDEAN RD @ SPRINGBROOK DR (0005279),2016,2,1,,349876.0907,5015115.939
AQUILO CRES btwn PAR-LA-VILLE CIRC & PAR-LA-VILLE CIRC (__683KOP),2016,1,,,349877.037,5016752.047
MAPLE GROVE RD btwn JOHNWOODS ST & MONTSERRAT ST (__7N2DH2),2016,1,,,349900.2142,5016375.435
MULKINS ST N @ STITTSVILLE MAIN ST (0000006),2016,1,,,349902.5841,5013759.425
NORTOBA CRES btwn STIKINE DR & STIKINE DR (__4TZHEH),2016,1,,,349918.6799,5020100.33
EUCALYPTUS CIR/SANTOLINA ST @ ROSEHILL AVE (0016065),2016,1,,,349971.5233,5015962.416
HUNTMAR DR btwn PALLADIUM DR & MAPLE GROVE RD (__3ZA1EH),2016,1,,,349971.6848,5017039.547
WALDEN DR btwn CHARLESWORTH CRT & IRONSIDE CRT (__3ZA4XU),2016,1,,,349993.7369,5021036.37
STITTSVILLE MAIN ST @ MULKINS ST S/WINTERGREEN (0009338),2016,3,,,350005.5841,5013641.424
SHIRLEY'S BROOK DR btwn KINROSS PRIV & MARCONI AVE (__51NBX1),2016,1,,,350026.7323,5024071.201
FRANKTOWN RD btwn WOOD'S RD & MUNSTER RD (__3ZA3E9),2016,1,,,350029.9065,5000161.408
SHIRLEY'S BROOK DR btwn SANDHILL RD & HELMSDALE DR (__3ZA59G),2016,1,,,350038.1554,5023901.411
BELL ST btwn WEST RIDGE DR & ELM CRES (__3EWFDX),2016,1,,,350061.2667,5012354.246
MAPLE GROVE RD btwn MONTSERRAT ST & LEVECHE WAY (__6O5EZS),2016,1,,,350078.8015,5016539.938
BLACKDOME CRES btwn KALBROOK ST & GOLDRIDGE DR (__3ZA17R),2016,1,,,350082.6607,5020067.304
STITTSVILLE MAIN ST @ ANDREW ALEXANDER CRT (0000047),2016,1,,,350088.5849,5013542.423
SHACKLEFORD WAY btwn CENTO WAY & ROSEHILL AVE (e___1G0U),2016,1,,,350104.9867,5016220.682
LANDSWOOD WAY btwn WEST RIDGE DR & WEST RIDGE DR (__589R1D),2016,1,,,350108.2248,5011722.951
SONESTA CIRC btwn Continuation of SONESTA CIRC & Continuation of SONES (__67PTQH),2016,1,,,350147.6816,5016404.551
LEVECHE WAY @ MAPLE GROVE RD (0014005),2016,1,,,350151.0819,5016607.129
WARMSTONE DR btwn CENTO WAY & ROSEHILL AVE (e___1G0P),2016,1,,,350163.4043,5016274.002
CYCLONE TAYLOR BLVD @ PALLADIUM DR (0003236),2016,2,,,350163.5959,5017572.456
LEGGET DR @ TERRY FOX DR (0011817),2016,2,,,350175.6181,5023443.011
MARCH RD btwn TERRY FOX DR & SOLANDT RD (__3ZA3CE),2016,4,1,,350177.4737,5023051.647
HAZELDEAN RD @ JOHNWOODS ST/VICTOR ST (0004683),2016,2,,,350186.591,5015396.438
GOLDRIDGE DR btwn BLACKDOME CRES & BLACKDOME CRES (__3ZA471),2016,1,,,350187.2825,5020047.666
WILLOW GARDENS CRES btwn ELM CRES & HEARN CRES (1) (__3ZA5IJ),2016,1,,,350189.583,5012592.915
MAPLE GROVE RD btwn LEVECHE WAY & HUNTMAR DR (__3ZACVG),2016,1,,,350209.3664,5016660.317
ABBOTT ST @ STITTSVILLE MAIN ST (0000082),2016,2,,,350248.586,5013331.421
SHIRLEY'S BROOK DR btwn ARRISDALE CRT & CATTERICK CRES (__3ZADKY),2016,1,,,350250.8637,5024119.609
BURNABY DR btwn ROSEHILL AVE & ETESIAN ST (__67PTQY),2016,2,,,350258.2737,5016330.984
BLACKDOME CRES btwn KALBROOK ST & KALBROOK ST (__3ZA2I2),2016,1,,,350263.725,5020232.577
HUNTMAR DR @ MAPLE GROVE RD (0003119),2016,8,1,,350267.6419,5016713.515
HEMLO CRES btwn GOLDRIDGE DR & GRENGOLD WAY (1) (__3ZAZZX),2016,1,,,350276.39,5019410.584
WILLOW GARDENS CRES btwn HEARN CRES & HEARN CRES (__3ZA5IK),2016,1,,,350277.9576,5012683.566
KLONDIKE RD @ MARCH VALLEY RD (0012141),2016,1,,,350278.6189,5024992.519
STITTSVILLE MAIN ST btwn ABBOTT ST W & ORVILLE ST (__3ZA3DX),2016,1,,,350278.6945,5013288.091
KANATA AVE @ GOLDRIDGE DR/EVANSHEN PL (0011838),2016,1,,,350286.5929,5019728.823
ROSEHILL AVE btwn BURNABY DR & ETESIAN ST (__67PTQ1),2016,1,,,350328.23,5016301.352
HINES RD @ SOLANDT RD (0011896),2016,1,,,350332.14,5022567.967
MAPLE GROVE RD btwn HUNTMAR DR & ROSEHILL AVE (__6O5Y3X),2016,1,,,350337.504,5016774.321
VICTOR ST btwn DENHAM WAY & GREER ST (__3ZAZCS),2016,2,,,350353.327,5015161.314
DENHAM WAY btwn VICTOR ST & IVA ST (__3ZACRW),2016,1,,,350359.2509,5015299.914
LEGGET DR btwn TERRY FOX DR & SOLANDT RD (__3ZA48S),2016,2,,,350379.5974,5023137.214
WEST RIDGE DR @ FERNBANK RD (0010602),2016,1,,,350382.1211,5011668.018
TERRY FOX DR btwn LEGGET DR & HELMSDALE DR (__3ZAZO8),2016,1,,,350392.6647,5023597.446
CAMPEAU DR btwn DIDSBURY RD & TERRY FOX DR (__3ZA2I3),2016,1,,,350400.0112,5018865.482
TEMPEST DR btwn RIVERFRONT CRT & END (__6XLDFW),2016,1,,,350432.5476,5016083.035
WALDEN DR btwn BURGER GT & SLADE CRES (__3ZA5J1),2016,1,,,350451.445,5021127.827
CAMPEAU DR @ TERRY FOX DR (0008211),2016,13,,,350454.034,5019013.214
HAZELDEAN RD @ SWEETNAM DR (0005271),2016,2,,,350475.594,5015656.44
CAMPEAU DR btwn TERRY FOX DR & HERLIHEY WAY (__5ZYNI8),2016,4,,,350478.9807,5019096.086
MARCH RD @ SOLANDT RD (0003172),2016,11,,,350489.6129,5022710.499
ROSEHILL AVE @ HUNTMAR DR (0010609),2016,1,,,350500.3529,5016458.471
EVANSHEN CRES @ ROBSON CRT E (0011859),2016,1,,1,350501.6049,5019648.473
CAMPEAU DR @ HERLIHEY WAY (0012766),2016,3,1,,350508.5849,5019177.484
TRAMONTANA PL btwn HUNTMAR DR & ROSEHILL AVE (__6O5XYE),2016,1,,,350515.6547,5016565.076
ABERFOYLE CIRC btwn Continuation of ABERFOYLE CIRC & Continuation of A (__54YR7U),2016,2,,,350521.9213,5024046.862
HAZELDEAN RD btwn SWEETNAM DR & CEDAROW CRT (__3ZBOBB),2016,1,,,350534.5946,5015709.94
TERRY FOX DR btwn Continuation of TERRY FOX DR & CAMPEAU DR (__49GU9G),2016,4,,,350543.9701,5018973.172
ROBSON CRT btwn EVANSHEN CRES & END (__3ZA2I6),2016,1,,,350555.6073,5019724.826
FLEWELLYN RD btwn CONLEY RD & NO NAME (__5RG4JY),2016,1,,,350559.8367,5010002.283
CAMPEAU DR @ KANATA AVE (0012003),2016,6,1,,350594.8671,5019401.944
STATION RD btwn MARCH RD & END (__3ZA2UD),2016,1,,,350602.8792,5022067.455
TERRY FOX DR S @ DIDSBURY RD/CENTRUM KANATA SC (0011820),2016,11,,,350623.4789,5018915.729
FRANK NIGHBOR PL btwn SILVER SEVEN RD & END (__3ZAZH1),2016,1,,,350628.0765,5018119.882
HIGHWAY 417 btwn HWY417 IC140 RAMP51 & HWY417 IC140 RAMP35 (__3ZAZEY),2016,1,,,350634.9369,5018364.687
HIGHWAY 417 btwn HWY417 IC140 RAMP36 & HWY417 IC140 RAMP16 (__3ZA20N),2016,1,,,350656.3969,5018424.136
TERRY FOX DR btwn DIDSBURY RD & HWY417 IC140 RAMP36 (__3ZA3DS),2016,1,,,350658.8303,5018884.064
ABBOTT ST @ CARBERY DR (0000324),2016,1,,,350673.5901,5013712.423
STITTSVILLE MAIN ST btwn CARLETON CATHCART ST & BELL ST (__3ZA3DB),2016,1,,,350679.5875,5012839.416
HWY417 IC140 RAMP51 btwn HIGHWAY 417 & HWY417 IC140 RAMP53 (__3ZAYB3),2016,1,,,350681.0887,5018369.676
MARCH RD btwn SOLANDT RD & STATION RD (__3ZA3CD),2016,5,,,350697.495,5022477.508
SHAUGHNESSY CRES btwn KNUDSON DR & WINDEYER CRES (2) (__3ZA5JC),2016,1,,,350701.5119,5020238.799
WEST RIDGE DR btwn BARRACKS WAY & DALEWOOD CRES (__6R1U2S),2016,1,,,350707.4182,5011552.936
CORIOLIS CRT/GALLANTRY WAY @ HUNTMAR DR (0010610),2016,1,,,350708.0471,5016331.504
WESLOCK WAY btwn WALDEN DR & ZOKOL CRES (__3ZA47N),2016,1,,,350712.113,5021153.768
DWYER HILL RD btwn PURDY RD & DWYER HILL RD (__3ZA3E3),2016,1,,,350717.8221,4995993.574
BLACK'S SIDE RD @ FLEWELLYN RD (0010501),2016,1,,,350718.4751,5010137.083
HWY417 IC140 RAMP36 btwn TERRY FOX DR & HIGHWAY 417 (__3ZAYB4),2016,1,,,350722.0503,5018492.191
FRANKTOWN RD @ MUNSTER RD (0005278),2016,1,,,350728.5471,5000781.332
TERRY FOX DR btwn HWY417 IC140 RAMP36 & HWY417 IC140 RAMP61 (__39F4XC),2016,1,,,350750.3751,5018779.355
EARL GREY DR btwn ROLAND MICHENER DR & END (__3ZA1UO),2016,1,,,350754.9412,5018898.657
HAZELDEAN RD @ FRINGEWOOD DR (0000073),2016,1,,,350755.597,5015910.441
FRANK NIGHBOR PL @ SILVER SEVEN RD (0009107),2016,2,,,350759.811,5018219.855
STITTSVILLE MAIN ST btwn BELL ST & LIARD ST (__3ZA3DA),2016,1,,,350760.0879,5012752.416
KANATA AVE btwn CAMPEAU DR & EARL GREY DR (__3ZAZO5),2016,1,,,350762.6174,5019306.993
GALLANTRY WAY btwn CORIOLIS CRT/GALLANTRY WAY & KHAMSIN ST (__5UA3N9),2016,1,,,350777.0271,5014027.222
HWY 417 TERRYFO IC140R61 @ TERRY FOX DR (0011777),2016,5,,,350809.6041,5018709.465
SILVER SEVEN RD btwn FRANK NIGHBOR PL & 280 N OF PALLADIUM DR/COSTCO S (__3ZAZH2A),2016,2,,,350813.0989,5018158.475
ROLAND MICHENER DR btwn EARL GREY DR & END (__3ZA1UP),2016,1,,,350863.4664,5018912.512
ROLAND MICHENER DR btwn EARL GREY DR & TRANSITWAY (__3Z0607),2016,1,,,350863.4664,5015648.067
POOLE CREEK CRES btwn WOODWIND CRES & FRINGEWOOD DR (__3ZACRV),2016,1,,,350876.6716,5015228.526
CARLING AVE/STATION RD @ MARCH RD (0002681),2016,12,,,350907.6151,5022246.495
CAMPEAU DR btwn KANATA AVE & STONECROFT TER (__3ZA5R3),2016,2,,,350913.3245,5019615.406
FALLOWFIELD RD btwn CONLEY RD & HUNTLEY RD (__3ZA3ER),2016,1,,,350915.3575,5008298.35
HWY417 IC140 RAMP35 btwn TERRY FOX DR & HIGHWAY 417 (__3ZAY6Q),2016,1,,,350921.2954,5018369.462
MARCH VALLEY RD @ SHIRLEY BLVD (0003545),2016,1,,,350929.6211,5024279.512
TERRY FOX DR btwn HWY417 IC140 RAMP16 & HWY417 IC140 RAMP35 (__3ZA3DR),2016,1,,,350931.6918,5018569.775
STITTSVILLE MAIN ST btwn FERNBANK RD & PORTER ST (__3ZA3DV),2016,1,,,350940.9042,5012226.838
HAZELDEAN RD @ HUNTMAR DR/IBER RD (0000075),2016,7,,,350942.5981,5016079.442
STITTSVILLE MAIN ST @ PORTER ST (0000077),2016,1,,,350945.5879,5012292.411
KANATA AVE @ EARL GREY DR (0012608),2016,4,,,350951.754,5019284.656
SILVER SEVEN RD btwn 280 N OF PALLADIUM DR/COSTCO SC & PALLADIUM DR (__3ZAZH2B),2016,1,,,350958.0997,5017991.454
MONTEROSSA ST btwn UPCOUNTRY DR & EVELYN POWERS PRIV (__6K4GHM),2016,1,,,350981.7849,5011896.287
CARR CRES btwn CARR PL & VARLEY DR (__3ZABBV),2016,1,,,351004.907,5021241.598
MARCH RD btwn CARLING AVE/STATION RD & 280 S OF CARLING AVE/STATION RD (__3ZA42DA),2016,2,,1,351012.7409,5022130.204
PALLADIUM DR @ SILVER SEVEN RD (0011839),2016,4,,,351051.6041,5017887.457
HWY 417 TERRYFO IC140R52 @ TERRY FOX DR (0003180),2016,6,,,351052.606,5018433.462
FLEWELLYN RD btwn RIDINGVIEW CRES & WEST HEALEY AVE (__3ZACSJ),2016,1,,,351053.6128,5010424.541
HWY417 IC140 RAMP53 btwn HWY417 IC140 RAMP51 & TERRY FOX DR (__3ZAYB6),2016,1,,,351055.5952,5018413.264
FRINGEWOOD DR btwn POOLE CREEK CRES & POOLE CREEK CRES (__3ZACRZ),2016,1,,1,351063.0976,5015296.436
