LOCATION,YEAR,TOTAL_COLLISIONS,BICYLCLES_IN_TOTAL,PEDESTRIANS_IN_TOTAL,X,Y
AVIATION PKWY btwn TO BE DETERMINED & HWY417 IC113 RAMP35 (__31AEWR),2014,1,,,373247.05707,5032122.53797
AVIATION PKWY btwn TO BE DETERMINED & OGILVIE RD (__3ZA21X),2014,2,,,373095.223,5032417.57645
AVONCOURT WAY @ WALKLEY RD (0006645),2014,2,,,369605.72,5025515.526
AVONDALE AVE @ BRIERWOOD AVE (0006177),2014,1,,,363061.6901,5027366.5419
AVONMORE CRES btwn VERMONT AVE & VERMONT AVE (__3ZAZU6),2014,1,,,366492.93297,5016470.86283
AYLMER AVE @ BANK ST (0007222),2014,4,,2,368673.7121,5028729.5521
BADGELEY AVE @ GOULBOURN FORCED RD (0013937),2014,1,,,349582.774,5020573.337
BALINROAN CRES btwn AKITA WALK & GARRITY CRES (__737L1L),2014,1,,,365004.03498,5014407.96045
BALLYCASTLE CRES btwn TULLAMORE ST & KILLYMOON WAY (1) (__4BBCDM),2014,1,,,375374.86881,5014878.57789
BALMORAL DR @ LIMEBANK RD (0008668),2014,1,,,368566.3871,5019855.1241
BALSAM ST btwn ROCHESTER ST & BOOTH ST (__3ZAAJ4),2014,1,,,366687.703,5029886.0641
BANCHORY CRES btwn MCKINLEY DR & MCKINLEY DR (__3ZA2IE),2014,1,,,350058.34028,5023675.88179
BANFF AVE @ FOXBAR AVE (0006625),2014,1,,,370668.7249,5025735.5271
BANFF AVE @ KITCHENER AVE (0006621),2014,1,,,370723.7249,5025605.526
BANFF AVE @ WALKLEY RD (0006813),2014,1,,,370503.7241,5026043.529
BANK ST @ 80 S OF HUNT CLUB RD/TOWNGATE PLAZA  (0008230),2014,4,,,371705.0103,5024096.8501
BANK ST @ BELMEADE RD/MARIONVILLE RD (0001892),2014,1,,,388036.7781,5001137.32
BANK ST @ BILLINGS TRANSIT (0008854),2014,3,,,369445.0915,5027741.2275
BANK ST @ CAHILL DR/DAZE ST (0012178),2014,5,,,371306.8129,5024316.731
BANK ST @ CAMERON AVE (0007227),2014,3,,,368943.714,5028262.5479
BANK ST @ CATHERINE ST (0002708),2014,15,,4,368040.755,5030268.0151
BANK ST @ CECIL AVE (0002601),2014,3,,,369944.72,5026989.537
BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),2014,9,1,2,368082.7079,5030166.5649
BANK ST @ CLEMOW AVE (0007714),2014,1,,,368207.0551,5029866.3099
BANK ST @ COLLINS AVE/WILDWOOD AVE (0006959),2014,1,,,370050.7211,5026697.5351
BANK ST @ CONROY RD (0012398),2014,14,,,375078.7501,5022203.4989
BANK ST @ DALMENY RD/MARVELVILLE RD (0001081),2014,2,,,385828.7781,5004368.36
BANK ST @ DAVIDSON RD/LESTER RD (0008797),2014,5,,,373672.7419,5022923.5049
BANK ST @ ERIE AVE (0006828),2014,1,,,370134.7211,5026479.5329
BANK ST @ FIFTH AVE (0007247),2014,2,,,368399.6381,5029398.237
BANK ST @ FLORA ST (0007252),2014,1,,,367979.1001,5030416.7171
BANK ST @ FLORENCE ST (0007727),2014,2,,,367876.706,5030629.569
BANK ST @ FOURTH AVE (0007249),2014,4,1,1,368367.7101,5029476.5589
BANK ST @ FOXBAR AVE (0011299),2014,1,,,370475.7759,5025620.88
BANK ST @ FRANK ST (0007279),2014,1,,,367892.7071,5030604.569
BANK ST @ GILMOUR ST (0007270),2014,2,,,367786.706,5030774.571
BANK ST @ GLADSTONE AVE (0002253),2014,5,,1,367916.7071,5030562.569
BANK ST @ GLEBE AVE (0007713),2014,1,,,368239.709,5029787.5619
BANK ST @ GLEN AVE (0007710),2014,5,,,368804.7129,5028434.5499
BANK ST @ GLOUCESTER ST (0006939),2014,1,1,1,367523.7041,5031198.5751
BANK ST @ GROVE AVE (0007217),2014,1,,,368847.714,5028372.549
BANK ST @ HERON RD (0002155),2014,15,,1,369995.72,5026851.5359
BANK ST @ HOLMWOOD AVE (0007225),2014,1,,,368481.711,5029197.5559
BANK ST @ HUNT CLUB RD (0002119),2014,23,,1,371608.731,5024096.514
BANK ST @ JOHNSTON RD (0006967),2014,9,,,370851.726,5024839.52
BANK ST @ KEMP DR (0009255),2014,1,,,375078.7501,5022203.4989
BANK ST @ KILBORN AVE/BELANGER AVE (0007208),2014,9,,1,369653.7181,5027427.5411
BANK ST @ LAURIER AVE (0002221),2014,4,2,,367480.7041,5031265.5759
BANK ST @ LEITRIM RD (0004125),2014,10,,,375357.7521,5021619.4951
BANK ST @ LISGAR ST (0006952),2014,2,,2,367604.7049,5031064.574
BANK ST @ LYNCH ST (0009256),2014,1,,,374684.7471,5022429.5011
BANK ST @ MASON ST (0005710),2014,1,,,377901.7649,5015640.454
BANK ST @ MITCH OWENS RD (0001640),2014,9,,,377758.7649,5015947.4559
BANK ST @ OSSINGTON AVE (0007228),2014,1,,,368890.714,5028320.549
BANK ST @ PARK LANE (0009257),2014,1,,,374039.7441,5022691.503
BANK ST @ QUEEN ST (0003138),2014,2,,,367343.703,5031489.5781
BANK ST @ QUEENSDALE AVE (0009260),2014,5,,,373336.74,5023445.509
BANK ST @ RANDALL AVE (0007207),2014,2,,,369739.7189,5027282.54
BANK ST @ REGENT ST (0007245),2014,1,1,,368427.711,5029328.5581
BANK ST @ RIDEAU RD (0009263),2014,2,,,376954.7611,5017844.469
BANK ST @ RIDGEMONT AVE (0006859),2014,1,,,370079.7211,5026627.534
BANK ST @ RIVERDALE AVE (0007210),2014,4,1,1,369077.5351,5028116.986
BANK ST @ RIVERSIDE DR N (0010778),2014,17,1,1,369225.7159,5027983.546
BANK ST @ RIVERSIDE DR S (0002704),2014,15,,,369304.7159,5027894.5449
BANK ST @ ROSEBELLA AVE (0009238),2014,1,,,373205.7389,5023550.509
BANK ST @ ROSEBERY AVE (0007239),2014,1,,,368124.0539,5030066.761
BANK ST @ SECOND AVE (0007231),2014,3,,,368305.7101,5029628.56
BANK ST @ SIEVERIGHT AVE (0012408),2014,1,1,,372195.88,5024132.4721
BANK ST @ SLATER ST (0002223),2014,3,,,367424.7041,5031354.577
BANK ST @ SNAKE ISLAND RD/VICTORIA ST (0001080),2014,3,,,383696.7871,5010121.4121
BANK ST @ SOMERSET ST (0010858),2014,8,1,1,367694.7049,5030915.5721
BANK ST @ SOUTHKEYS SC (0009010),2014,2,,,371083.7279,5024521.517
BANK ST @ ST. BERNARD ST (0012406),2014,6,,1,373004.7381,5023708.511
BANK ST @ ST. PAUL AVE (0011298),2014,2,,,370508.1041,5025560.3099
BANK ST @ STRATHCONA AVE (0007238),2014,3,,,368140.0539,5030029.162
BANK ST @ SUNNYSIDE AVE (0007219),2014,11,,1,368734.7129,5028581.551
BANK ST @ THIRD AVE (0007230),2014,1,,,368336.7101,5029551.56
BANK ST @ THORNTON AVE (0007244),2014,1,,,368431.711,5029320.557
BANK ST @ WALKLEY RD (0011423),2014,28,,,370337.8521,5025947.7351
BANK ST @ WELLINGTON ST (0002039),2014,9,,1,367257.7019,5031628.5789
BANK ST @ WILTON CRES (0007712),2014,2,,,368577.7121,5028966.554
BANK ST btwn 73 N OF EVANS BLVD & EVANS AVE (__3ZA3BJB),2014,2,,,369905.30949,5027085.44574
BANK ST btwn ALBION RD & SIEVERIGHT AVE (__3ZA29S),2014,4,,,372071.35983,5024142.48913
BANK ST btwn ALTA VISTA DR & ERIE AVE (__3ZA36X),2014,2,,,370190.50789,5026339.79254
BANK ST btwn ALTA VISTA DR & WALKLEY RD (__3ZA4TX),2014,7,,,370295.29515,5026075.08452
BANK ST btwn ARENA PL & WHITE ALDER AVE (__3ZA29N),2014,5,,,375610.81747,5021019.81769
BANK ST btwn ARLINGTON AVE & CATHERINE ST (__3ZA3PT),2014,1,,,368025.4451,5030305.3755
BANK ST btwn AYLMER AVE & EUCLID AVE (__3ZA3N7),2014,2,,,368690.2125,5028689.0521
BANK ST btwn BANK ST & ALBION RD (__3ZA3HX),2014,1,,,371911.8421,5024126.13905
BANK ST btwn BANK ST & TURN LANE (__3ZA28R),2014,1,,,377805.2649,5015848.9555
BANK ST btwn BANK ST EXTENSION NB & JOHNSTON RD (__3ZA37U),2014,7,,,370694.14288,5025161.61504
BANK ST btwn BELMONT AVE & GROVE AVE (__3ZA3N1),2014,3,2,,368828.21345,5028400.04945
BANK ST btwn BILLINGS TRANSIT & OHIO ST (__3ZA3NMB),2014,2,1,,369512.639,5027664.78314
BANK ST btwn BLAIS RD & RIDEAU RD (__3ZA29L),2014,4,,,376556.35569,5018786.65691
BANK ST btwn CAHILL DR & TURN LANE (1) (__3ZA3HV),2014,4,,,371420.89314,5024202.70879
BANK ST btwn CAHILL DR & TURN LANE (2) (__5AFHMD),2014,3,1,,371425.98554,5024215.62182
BANK ST btwn CAMERON AVE & CHESLEY ST (__3ZA3NV),2014,1,,,368970.02795,5028233.73395
BANK ST btwn CENOTE RD & STONE SCHOOL RD (__3ZAZBJ),2014,5,,,381426.69847,5012060.19178
BANK ST btwn CHAMBERLAIN AVE & ROSEBERY AVE (__3ZA3PI),2014,1,,,368116.38095,5030085.163
BANK ST btwn CHAMBERLAIN AVE N/ISABELLA ST & CHAMBERLAIN AVE S (__6BWPMY),2014,1,,,368090.05095,5030148.77245
BANK ST btwn CHESLEY ST & RIVERDALE AVE (__3ZA3BV),2014,8,1,1,369036.9385,5028160.953
BANK ST btwn CLAREY AVE & HOLMWOOD AVE (__3ZA3OP),2014,1,,,368467.211,5029233.55645
BANK ST btwn CLEMOW AVE & GLEBE AVE (__3ZA3O0),2014,2,,,368223.38205,5029826.9359
BANK ST btwn CONROY RD & KEMP DR (__3ZA28E),2014,3,,,375061.7501,5022220.9989
BANK ST btwn CONROY RD & ORVILLE KEMP ST (__3ZA28C),2014,1,,,375189.75055,5022021.49755
BANK ST btwn COUNCILLOR'S WAY & ST. BERNARD ST (__3ZA29K),2014,2,,,372934.0124,5023766.55286
BANK ST btwn EUCLID AVE & SUNNYSIDE AVE (__3ZA3N6),2014,1,,,368720.7129,5028615.05155
BANK ST btwn EVANS AVE & EVANS BLVD (__3ZAZRS),2014,1,,,369925.17693,5027047.24337
BANK ST btwn FIFTH AVE & REGENT ST (__3ZA3OU),2014,1,,,368413.67455,5029363.39755
BANK ST btwn FLORENCE ST & FRANK ST (__3ZA3QU),2014,1,,,367884.70655,5030617.069
BANK ST btwn FOURTH AVE & FIFTH AVE (__3ZA3OW),2014,3,1,,368383.6741,5029437.39795
BANK ST btwn FOXBAR AVE & ST. PAUL AVE (__3ZA4TS),2014,2,,,370491.94,5025590.59495
BANK ST btwn GILMOUR ST & LEWIS ST (__3ZA3QA),2014,1,,,367798.706,5030755.07055
BANK ST btwn GLADSTONE AVE & MCLEOD ST (__3ZA3PF),2014,1,,,367933.006,5030525.59205
BANK ST btwn GLEBE AVE & FIRST AVE (__3ZA3O8),2014,3,,,368256.709,5029745.5615
BANK ST btwn GRAND AVE & ROSEBELLA AVE (__3ZA1WH),2014,1,,,373177.2389,5023573.50945
BANK ST btwn GROVE AVE & OSSINGTON AVE (__3ZA3NY),2014,2,,,368869.214,5028346.549
BANK ST btwn HERON RD & ANOKA ST (__3ZA360),2014,10,,,370009.22055,5026813.0355
BANK ST btwn HOLMWOOD AVE & LANSDOWNE PARK (__3ZA3NFA),2014,1,,,368506.66924,5029139.03314
BANK ST btwn HOPEWELL AVE & GLEN AVE (__3ZA3N3),2014,2,,,368786.7129,5028469.0499
BANK ST btwn JOHNSTON RD & SOUTHKEYS SC (__3ZA37TA),2014,3,,,370941.15557,5024668.51882
BANK ST btwn KINGSDALE AVE & QUEENSDALE AVE (__3ZA29H),2014,1,,,373304.04645,5023471.63945
BANK ST btwn LAURIER AVE W & GLOUCESTER ST (__3ZA347),2014,2,,,367502.2041,5031232.0755
BANK ST btwn LEITRIM RD & ARENA PL (__3ZA29O),2014,3,,,375379.2521,5021569.49455
BANK ST btwn LESTER RD & PARK LANE (__3ZA28G),2014,1,,,373837.85879,5022779.12515
BANK ST btwn LYNCH ST & CONROY RD (__3ZA28F),2014,1,,,374873.64144,5022349.54529
BANK ST btwn MACLAREN ST & GILMOUR ST (__3ZA3QF),2014,3,,,367764.206,5030810.07155
BANK ST btwn MASON ST & MEADOW DR (__3ZA28O),2014,1,,,378105.98616,5015080.08629
BANK ST btwn NEPEAN ST & LISGAR ST (__3ZA34Y),2014,1,,,367583.7045,5031099.074
BANK ST btwn NOTTING HILL AVE & VANCOUVER AVE (__3ZA4TU),2014,1,,,370425.55945,5025713.80355
BANK ST btwn ORVILLE KEMP ST & LEITRIM RD (__3ZA28B),2014,2,,,375286.41272,5021793.9696
BANK ST btwn OSSINGTON AVE & CAMERON AVE (__3ZA3NX),2014,2,,,368917.214,5028291.54845
BANK ST btwn PHILNOR ST & SALE BARN RD (__3ZA28K),2014,3,,,379901.36894,5013587.46227
BANK ST btwn PORTLAND AVE & ERIE AVE (__3ZA36Y),2014,1,,,370120.7211,5026516.03345
BANK ST btwn QUEENSDALE AVE & LESTER RD (__3ZA2LF),2014,2,,,373518.97509,5023195.05141
BANK ST btwn RANDALL AVE & 73 N OF EVANS BLVD (__3ZA3BJA),2014,1,,,369814.79489,5027194.81917
BANK ST btwn REGENT ST & THORNTON AVE (__3ZA3OS),2014,1,1,,368429.711,5029324.55755
BANK ST btwn RIDEAU RD & TURN LANE (__3ZBPH9),2014,9,,,377313.29645,5016982.59869
BANK ST btwn RIVERDALE AVE & RIVERSIDE DR (__3ZA3BU),2014,1,,,369150.64487,5028049.2271
BANK ST btwn RIVERSIDE DR & BILLINGS TRANSIT (__3ZA3NMA),2014,7,1,,369393.22667,5027797.98633
BANK ST btwn RIVERSIDE DR & RIVERSIDE DR (__3ZA3NQ),2014,4,,,369265.2159,5027939.04545
BANK ST btwn ROSEBELLA AVE & KINGSDALE AVE (__3ZA29I),2014,1,,,373238.5459,5023524.13945
BANK ST btwn SALE BARN RD & GREY'S CREEK RD (__3ZA28J),2014,1,,,380293.41315,5013113.84692
BANK ST btwn SCRIVENS DR & JOHN QUINN RD (__3ZA278),2014,2,,,382938.68345,5010995.98519
BANK ST btwn SIEVERIGHT AVE & ATHANS AVE (__3ZAYF2),2014,2,,,372498.89351,5024006.92923
BANK ST btwn SLATER ST & LAURIER AVE W (__3ZA34A),2014,1,,,367452.7041,5031310.07645
BANK ST btwn SNAKE ISLAND RD & TURN LANE (__3ZA275),2014,3,,,383720.7871,5010056.91155
BANK ST btwn SOMERSET ST W & MACLAREN ST (__3ZA3RM),2014,1,1,,367718.20545,5030880.5721
BANK ST btwn SOUTHKEYS SC & CAHILL DR/DAZE ST (__3ZA37TB),2014,4,,,371190.68401,5024423.23297
BANK ST btwn SPRINGHILL RD & DALMENY RD (__3ZA27C),2014,4,,,385481.348,5005331.34072
BANK ST btwn ST. BERNARD ST & GRAND AVE (__3ZBPJ5),2014,1,,,373077.59377,5023653.61263
BANK ST btwn ST. PAUL AVE & KITCHENER AVE (__3ZA4TR),2014,5,,,370524.4896,5025530.1399
BANK ST btwn SUNNYSIDE AVE & HOPEWELL AVE (__3ZA3N4),2014,3,,,368751.7129,5028542.55045
BANK ST btwn SURREY AVE & NOTTING HILL AVE (__3ZA4TV),2014,1,,,370395.29848,5025776.53945
BANK ST btwn TO BE DETERMINED & LEDBURY AVE (__4YOOUF),2014,1,,1,370622.81042,5025228.53419
BANK ST btwn TURN LANE & MITCH OWENS RD (__3ZA28S),2014,1,,,377717.26668,5016034.95785
BANK ST btwn TURN LANE & SNAKE ISLAND RD (__3ZA276),2014,1,,,383668.7871,5010195.4125
BANK ST btwn TURN LANE & SPRINGHILL RD (__3ZA2LG),2014,9,,,384439.24481,5008143.38108
BANK ST btwn VANCOUVER AVE & FOXBAR AVE (__3ZA4TT),2014,1,,,370458.50795,5025652.3215
BANK ST btwn WALKLEY RD & SURREY AVE (__3ZA4TW),2014,6,,1,370360.564,5025879.02905
BANK ST btwn WHITE ALDER AVE & FINDLAY CREEK DR (__49P5F2),2014,2,,,375772.90349,5020636.79163
BANK ST btwn WILDWOOD AVE & RIDGEMONT AVE (__3ZA364),2014,1,,,370065.2211,5026662.53455
BANK ST btwn WILTON CRES & ECHO DR (__3ZA3NA),2014,1,,,368619.09089,5028862.73218
BANK ST SB btwn HUNT CLUB RD & 80 S OF HUNT CLUB RD/TOWNGATE PLAZA SC (__3ZA3HHA),2014,1,,,371674.62483,5024093.60933
BANKFIELD RD @ FIRST LINE RD (0000582),2014,1,,,366735.6901,5009189.3841
BANKFIELD RD @ MANOTICK MAIN ST/RIDEAU VALLEY  (0000070),2014,2,,,368431.703,5010157.3959
BANKFIELD RD @ PRINCE OF WALES DR (0003618),2014,8,,,366379.6871,5008975.3811
BANKFIELD RD btwn FIRST LINE RD & LOCKMASTER CRES (__3ZA2XX),2014,1,,,367235.89698,5009475.60561
BANKFIELD RD btwn KILREEN LANE & PRINCE OF WALES DR (__3ZA4KO),2014,6,,,365970.68349,5008746.70478
BANKFIELD RD btwn PRINCE OF WALES DR & FIRST LINE RD (__3ZA2XY),2014,2,,,366555.43825,5009085.92372
BANNER RD @ GREENBANK RD (0000644),2014,10,,,361021.677,5021566.4901
BANNER RD btwn KEPPLER CRES & PARKMOUNT CRES (__3ZAB41),2014,1,,,360712.39644,5021627.27912
BANNING RD btwn ABBOTSFORD RD & BALBAIR RD (__3ZAB2A),2014,1,,,353316.08417,5017715.24912
BANNING RD btwn BALBAIR RD & ABBEYHILL DR (__3ZAB23),2014,1,,,353405.6211,5017663.45345
BANTING WAY btwn BANTING CRES & BANTING CRES (__3ZBNCG),2014,1,,,352457.25887,5020892.32203
BANTON ST @ WALKLEY RD (0006399),2014,3,,,374247.737,5028249.5411
BANTREE ST @ BLACKWELL ST (0008392),2014,3,,,374450.734,5029961.554
BANTREE ST @ INNES RD (0007684),2014,18,,1,373705.7299,5030406.5589
BANTREE ST @ NEWMARKET ST (0006407),2014,2,,,373673.7299,5030481.5589
BANTREE ST btwn EDINBURGH PL & BLACKWELL ST (__3ZA78E),2014,1,,,374313.73345,5029902.05345
BANTREE ST btwn OLD INNES RD & EDINBURGH PL (__3ZA78D),2014,2,,,373896.19428,5029968.33032
BARLOW CRES btwn HEATHER ST & STRODE AVE (__3ZAZ55),2014,1,,,345894.80758,5036191.2595
BARLYN AVE btwn SUNNYCREST DR & CORAL AVE (__3ZAAQJ),2014,1,,,365753.7019,5025539.02655
BARNSDALE RD @ GREENBANK RD (0001069),2014,4,,,365590.6871,5010927.3981
BARNSDALE RD @ PRINCE OF WALES DR (0001082),2014,7,,,366646.6951,5011532.406
BARNSDALE RD @ RIDEAU VALLEY DR (0010400),2014,2,,,367139.6989,5011811.409
BARNSDALE RD btwn EAGLESON RD & TWIN ELM RD (__3ZAB97),2014,1,,,359285.57323,5007173.1262
BARNSDALE RD btwn MOODIE DR & TRAIL RD (__3ZA1CA),2014,1,,,362743.57186,5009290.5016
BARNSDALE RD btwn PRINCE OF WALES DR & RIDEAU VALLEY DR (__3ZAA66),2014,1,,,366892.66758,5011672.85788
BARNSDALE RD btwn TRAIL RD & CEDARVIEW RD (__3ZABMK),2014,1,,,363787.61568,5009897.18863
BARRACKS WAY btwn WEST RIDGE DR & DALEWOOD CRES (__6R1U2J),2014,1,,,350675.72644,5011648.31849
BARRETTE ST @ ST. CHARLES ST (0010059),2014,1,,,369470.706,5033730.5959
BARRETTE ST btwn CHARLEVOIX ST & LOYER ST (__3ZA8WH),2014,1,,,369306.706,5033575.59455
BARTON ST btwn AYLMER AVE & WOODBINE PL (__3ZA9JK),2014,1,,,368533.2121,5028593.05155
BASELINE RD @ 207 E OF CLYDE AVE (0008213),2014,4,,,364552.0713,5025011.7373
BASELINE RD @ CEDARVIEW RD (0010259),2014,2,,,358967.6649,5021674.4901
BASELINE RD @ CENTREPOINTE DR E/HIGHGATE RD (0011468),2014,10,,,362061.6841,5023465.5071
BASELINE RD @ CENTREPOINTE DR W/COBDEN RD (0002108),2014,7,,,361633.6811,5023207.5049
BASELINE RD @ CLYDE AVE (0002343),2014,24,,,364358.6959,5024890.52
BASELINE RD @ COLLEGE SQUARE SC (0008826),2014,2,,,362733.1229,5023880.7141
BASELINE RD @ CORDOVA ST (0003208),2014,7,1,,363593.6921,5024409.5159
BASELINE RD @ DEERFIELD DR (0002194),2014,2,1,,363371.691,5024271.5151
BASELINE RD @ FARLANE BLVD (0002725),2014,4,,1,365356.7,5025517.526
BASELINE RD @ FERGUSON ST (0003206),2014,2,,,363445.3989,5024317.0219
BASELINE RD @ FISHER AVE (0002346),2014,20,,1,366166.7041,5026028.5301
BASELINE RD @ GREENBANK RD (0002357),2014,18,,,360597.6751,5022584.4981
BASELINE RD @ GUTHRIE ST (0002188),2014,1,,,360242.6729,5022371.4959
BASELINE RD @ JOHN SUTHERLAND DR/VALLEY STREAM (0000011),2014,1,,,359310.6671,5021789.491
BASELINE RD @ LEXINGTON ST (0002731),2014,1,,,366391.7049,5026169.5321
BASELINE RD @ LOBLAWS SC (0009097),2014,1,,,364742.4603,5025130.4505
BASELINE RD @ MARSON ST (0002189),2014,2,,,365897.703,5025857.529
BASELINE RD @ MERIVALE RD (0002342),2014,18,,,365054.6989,5025325.5241
BASELINE RD @ MONTEREY DR (0001125),2014,2,,,359793.6699,5022155.494
BASELINE RD @ NAVAHO DR (0003158),2014,7,,1,363085.689,5024097.5129
BASELINE RD @ ROCKWAY CRES (0002187),2014,4,,1,361184.6789,5022932.5019
BASELINE RD @ SANDCASTLE DR (0001122),2014,1,,,359629.669,5021987.4929
BASELINE RD @ SOUTHWOOD DR (0002754),2014,1,,,361229.6789,5022960.5019
BASELINE RD @ ST. HELEN'S PL (0002193),2014,2,,,364105.694,5024731.5189
BASELINE RD @ WOODROFFE AVE (0002225),2014,41,,,362549.686,5023770.5099
BASELINE RD btwn 180 E OF CEDARVIEW RD & JOHN SUTHERLAND DR/VALLEY STR (__3ZA110B),2014,1,,,359233.66655,5021741.99055
BASELINE RD btwn 207 E OF CLYDE AVE & LOBLAWS SC (__3ZA4ISB),2014,2,,,364646.1635,5025070.62201
BASELINE RD btwn BARBARA ANN PRIV & HIGHGATE RD (__3ZA4MS),2014,1,,,361952.52303,5023399.79299
BASELINE RD btwn CLYDE AVE & 207 E OF CLYDE AVE (__3ZA4ISA),2014,3,,,364454.63954,5024950.41568
BASELINE RD btwn COBDEN RD & BARBARA ANN PRIV (__3ZA1RV),2014,1,,,361738.52755,5023270.7819
BASELINE RD btwn COLLEGE SQUARE SC & WOODROFFE AVE (__3ZAZDQA),2014,3,,,362642.41869,5023823.92541
BASELINE RD btwn CONSTELLATION CRES & WOODROFFE AVE (__3ZA34J),2014,3,,,362426.13223,5023692.13982
BASELINE RD btwn CORDOVA ST & BASSANO ST (__3ZBOCA),2014,1,,,363679.6925,5024463.51645
BASELINE RD btwn CORNELL ST & GREENBANK RD (__3ZA4MK),2014,1,,,360494.25599,5022519.597
BASELINE RD btwn DEERFIELD DR & FERGUSON ST (__3ZA4H8),2014,1,,,363408.54495,5024294.2685
BASELINE RD btwn FARLANE BLVD & ZENA ST (__3ZA4JH),2014,2,,,365492.70095,5025603.02695
BASELINE RD btwn FERGUSON ST & CORDOVA ST (__3ZA4HA),2014,2,,,363519.5455,5024363.2689
BASELINE RD btwn FISHER AVE & LEXINGTON ST (__3ZA4JR),2014,2,,,366307.63044,5026116.79638
BASELINE RD btwn GREENBANK RD & PINECREST RD (__3ZA4MM),2014,3,,,360690.1755,5022639.49905
BASELINE RD btwn HIGHGATE RD & TURN LANE (__5U3DNG),2014,1,,,362182.28206,5023539.24435
BASELINE RD btwn LEXINGTON ST & MORLEY BLVD (__3ZA4JT),2014,2,,,366537.70545,5026259.5325
BASELINE RD btwn LOBLAWS SC & MERIVALE RD (__3ZA4ISC),2014,6,,,364864.43633,5025207.21681
BASELINE RD btwn MARSON ST & FISHER AVE (__3ZA4JL),2014,4,,,366006.92513,5025925.67717
BASELINE RD btwn MERIVALE RD & FARLANE BLVD (__3ZA4ID),2014,2,,,365236.46894,5025439.77099
BASELINE RD btwn NAVAHO DR & COLLEGE SQUARE SC (__3ZAZDQB),2014,2,,,362909.43301,5023989.0652
BASELINE RD btwn NAVAHO DR & DEERFIELD DR (__3ZA4H4),2014,5,,1,363228.69,5024184.514
BASELINE RD btwn PENDER ST & HENRY FARM DR (__3ZA4II),2014,1,,1,363971.194,5024647.0181
BASELINE RD btwn PINECREST RD & ROCKWAY CRES (__3ZA2LT),2014,4,,,360983.67624,5022813.50291
BASELINE RD btwn ROCKWAY CRES & SOUTHWOOD DR (__3ZA4MO),2014,2,,,361207.1789,5022946.5019
BASELINE RD btwn SANDCASTLE DR & MONTEREY DR (__3ZA4LL),2014,1,,,359716.09285,5022066.71938
BASELINE RD btwn ST. HELEN'S PL & CLYDE AVE (__3ZA4IN),2014,2,,,364231.76812,5024811.69076
BASELINE RD btwn TURN LANE & FISHER AVE (__3ZA4JN),2014,1,,,366141.2041,5026011.5301
BASELINE RD btwn TURN LANE & PRINCE OF WALES DR (__3ZA4JZ),2014,1,,,366829.56658,5026428.18124
BASELINE RD btwn TURN LANE & TURN LANE (1) (__3ZA4I0),2014,1,,,364999.1989,5025291.5241
BASELINE RD btwn ZENA ST & MARSON ST (__3ZA4JJ),2014,2,,,365763.20245,5025773.02845
BASELINE RD/HERON RD @ PRINCE OF WALES DR (0002345),2014,12,,,366873.7071,5026438.534
BASELINE RD/HWY 416 RICHMOND IC75R53 @ RICHMON (0000148),2014,10,,,358635.663,5021821.491
BASIL MACDONALD WAY @ GRANT CARMAN DR (0010302),2014,2,,,365350.3181,5023324.1551
BASIL MACDONALD WAY btwn MERIVALE RD & GRANT CARMAN DR (__4BBEMB),2014,1,,,365223.7985,5023247.6936
BASIN CRT @ BELLMAN DR (0000907),2014,1,,,360989.6759,5020879.4841
BASSANO ST @ LOTTA AVE (0001421),2014,1,,,363972.6939,5024178.5139
BASSANO ST @ ROSSLAND AVE (0001416),2014,2,,,364177.42,5023846.1699
BASSANO ST @ STARWOOD RD (0001988),2014,1,,,363890.693,5024313.5151
BASSWOOD AVE btwn CARLETON CATHCART ST & TRAFALGAR CRES (__3ZAC96),2014,1,,,351038.59155,5013118.41755
BATEMAN DR btwn BELLMAN DR & DUNBAR CRT (__3ZABQW),2014,1,,,361417.14665,5021027.39161
BATHGATE DR @ DEN HAAG DR (0008960),2014,2,,,373407.72,5033925.5879
BATHGATE DR @ LEIGH CRES N (0009504),2014,1,,,373771.7241,5033069.58
BATHGATE DR @ MATHESON RD (0009316),2014,2,,,373641.723,5033372.583
BATHGATE DR @ STONE QUARRY PRIV (0008884),2014,1,,,373305.7189,5034173.591
BATHGATE DR btwn LEIGH CRES & LEIGH CRES (__3ZA7U7),2014,1,,,373791.34322,5033023.5497
BATHGATE DR btwn LEIGH CRES & OGILVIE RD (__3ZA7UX),2014,1,,,373792.72418,5032883.94206
BATHGATE DR btwn RAINBOW CRES & LEIGH CRES (__3ZA7UD),2014,1,,,373754.7241,5033110.08055
BATHURST AVE btwn WEYBURN ST & CHADBURN AVE (__3ZA96R),2014,1,,,371997.40084,5030135.50577
BAY ST @ GLADSTONE AVE (0007724),2014,3,,,367462.7049,5030288.5671
BAY ST @ LAURIER AVE (0005126),2014,3,,,367034.703,5030997.574
BAY ST @ QUEEN ST (0006360),2014,1,,,366899.7019,5031212.5759
BAY ST @ SLATER ST (0005127),2014,5,,,366983.7019,5031078.574
BAY ST @ SOMERSET ST (0007204),2014,1,,,367248.6381,5030647.1929
BAY ST @ SPARKS ST (0005128),2014,3,1,,366856.7019,5031279.5759
BAY ST @ WELLINGTON ST (0010737),2014,6,,,366814.7011,5031351.577
